Tick,AnimalsCount,GrassesCount,EmptyPlaces,AverageEnergy,AverageChildrenCount,AverageLifeSpan,DominantGenome
0,416,2471,18461,21,0.07,NaN,2,1,5,2,7,4,7,1,2,5,0,3,0,1
1,416,2471,18461,21,0.07,NaN,2,1,5,2,7,4,7,1,2,5,0,3,0,1
2,416,2471,18461,21,0.07,NaN,2,1,5,2,7,4,7,1,2,5,0,3,0,1
3,416,2471,18461,21,0.07,NaN,2,1,5,2,7,4,7,1,2,5,0,3,0,1
4,416,2833,18098,22,0.07,NaN,2,1,5,2,7,4,7,1,2,5,0,3,0,1
5,416,2833,18098,22,0.07,NaN,2,1,5,2,7,4,7,1,2,5,0,3,0,1
6,416,2833,18098,22,0.07,NaN,2,1,5,2,7,4,7,1,2,5,0,3,0,1
7,416,2833,18033,22,0.07,NaN,2,1,5,2,7,4,7,1,2,5,0,3,0,1
8,415,3149,17048,23,0.07,NaN,2,1,5,2,7,4,7,1,2,5,0,3,0,1
9,407,3393,16033,24,0.07,NaN,2,1,5,2,7,4,7,1,2,5,0,3,0,1
10,401,3608,14728,24,0.08,NaN,2,1,5,2,7,4,7,1,2,5,0,3,0,1
11,394,3682,13755,25,0.1,NaN,2,1,5,2,7,4,7,1,2,5,0,3,0,1
12,397,3801,13755,26,0.11,NaN,2,1,5,2,7,4,7,1,2,5,0,3,0,1
13,400,4086,14518,27,0.13,NaN,2,1,5,2,7,4,7,1,2,5,0,3,0,1
14,405,4369,15160,28,0.16,NaN,2,1,5,2,7,4,7,1,2,5,0,3,0,1
15,410,4665,15737,30,0.17,NaN,2,1,5,2,7,4,7,1,2,5,0,3,0,1
16,413,4924,16101,32,0.18,16.0,2,1,5,2,7,4,7,1,2,5,0,3,0,1
17,412,5177,15847,34,0.19,16.66,2,1,5,2,7,4,7,1,2,5,0,3,0,1
18,409,5429,15597,36,0.21,16.66,2,1,5,2,7,4,7,1,2,5,0,3,0,1
19,415,5677,15361,37,0.25,16.7,2,1,5,2,7,4,7,1,2,5,0,3,0,1
20,422,5914,15125,39,0.28,16.7,2,1,5,2,7,4,7,1,2,5,0,3,0,1
21,428,6137,14902,41,0.3,16.68,2,1,5,2,7,4,7,1,2,5,0,3,0,1
22,433,6349,14700,43,0.36,16.68,2,1,5,2,7,4,7,1,2,5,0,3,0,1
23,447,6546,14402,44,0.42,16.68,2,1,5,2,7,4,7,1,2,5,0,3,0,1
24,465,6665,13823,45,0.49,16.68,2,1,5,2,7,4,7,1,2,5,0,3,0,1
25,485,6612,13010,51,0.59,21.98,2,1,5,2,7,4,7,1,2,5,0,3,0,1
26,462,6526,11969,52,0.67,22.39,2,1,5,2,7,4,7,1,2,5,0,3,0,1
27,474,6347,11224,52,0.77,22.52,2,1,5,2,7,4,7,1,2,5,0,3,0,1
28,507,6283,11465,51,0.87,22.59,2,1,5,2,7,4,7,1,2,5,0,3,0,1
29,550,6491,12171,51,0.96,22.68,2,1,5,2,7,4,7,1,2,5,0,3,0,1
30,597,6654,12965,50,1.04,22.78,2,1,5,2,7,4,7,1,2,5,0,3,0,1
31,645,6803,13683,49,1.11,22.78,2,1,5,2,7,4,7,1,2,5,0,3,0,1
32,700,6938,14167,48,1.2,22.86,6,4,7,3,6,0,5,7,5,3,2,3,5,1
33,769,7036,14064,46,1.28,22.86,2,1,3,7,4,3,6,5,5,6,4,5,3,7
34,859,7138,13964,44,1.35,22.86,2,1,3,7,4,3,6,5,5,6,4,5,3,7
35,957,7206,13900,43,1.41,22.86,2,1,3,7,4,3,6,5,5,6,4,5,3,7
36,1056,7265,13834,42,1.47,23.03,2,7,3,7,2,6,1,1,0,6,4,1,5,0
37,1169,7307,13799,40,1.52,23.73,2,7,3,7,2,6,1,1,0,6,4,1,5,0
38,1283,7331,13755,39,1.57,23.73,2,7,3,7,2,6,1,1,0,6,4,1,5,0
39,1419,7336,13743,37,1.61,23.75,6,4,7,3,6,0,5,7,5,3,2,3,5,1
40,1573,7291,13380,36,1.67,24.08,2,7,1,5,3,6,3,3,7,4,7,6,2,5
41,1731,7140,12545,34,1.69,24.08,2,7,1,5,3,6,3,3,7,4,7,6,2,5
42,1891,6991,11740,33,1.71,23.82,2,7,1,5,3,6,3,3,7,4,7,6,2,5
43,2023,6759,10897,32,1.73,23.6,2,7,1,5,3,6,3,3,7,4,7,6,2,5
44,2149,6637,10440,30,1.76,23.46,2,7,1,5,3,6,3,3,7,4,7,6,2,5
45,2334,6605,11511,29,1.78,23.27,2,7,1,5,3,6,3,3,7,4,7,6,2,5
46,2523,6648,12393,28,1.81,22.77,2,5,6,7,3,7,5,0,7,3,1,3,0,1
47,2686,6683,13197,26,1.83,22.4,2,5,6,7,3,7,5,0,7,3,1,3,0,1
48,2854,6742,13960,25,1.86,21.89,2,5,6,7,3,7,5,0,7,3,1,3,0,1
49,2991,6800,13892,25,1.9,21.78,2,5,6,7,3,7,5,0,7,3,1,3,0,1
50,3107,6814,13852,24,1.93,21.84,2,5,6,7,3,7,5,0,7,3,1,3,0,1
51,3222,6834,13814,24,1.95,21.48,2,5,6,7,3,7,5,0,7,3,1,3,0,1
52,3349,6813,13815,24,2.01,21.18,2,5,6,7,3,7,5,0,7,3,1,3,0,1
53,3448,6791,13772,24,2.08,20.98,2,5,6,7,3,7,5,0,7,3,1,3,0,1
54,3544,6781,13731,23,2.25,20.86,2,5,6,7,3,7,5,0,7,3,1,3,0,1
55,3632,6778,13706,23,2.42,20.9,2,5,6,7,3,7,5,0,7,3,1,3,0,1
56,3714,6729,13318,22,2.65,20.89,2,5,6,7,3,7,5,0,7,3,1,3,0,1
57,3784,6623,12472,23,3.04,20.73,6,7,4,4,4,6,2,5,2,2,3,5,1,3
58,3835,6498,11651,23,2.94,20.62,2,5,6,7,3,7,5,0,7,3,1,3,0,1
59,3798,6333,10733,23,3.5,20.56,1,2,7,5,3,5,7,2,3,3,5,4,0,2
60,3805,6233,10216,23,2.88,20.56,2,5,6,7,3,7,5,0,7,3,1,3,0,1
61,3824,6251,11304,23,3.55,20.73,2,5,6,7,3,7,5,0,7,3,1,3,0,1
62,3850,6266,12180,24,3.89,20.66,2,5,6,7,3,7,5,0,7,3,1,3,0,1
63,3857,6316,13001,24,4.42,20.69,2,5,6,7,3,7,5,0,7,3,1,3,0,1
64,3873,6340,13797,24,4.67,20.68,2,5,6,7,3,7,5,0,7,3,1,3,0,1
65,3903,6360,13709,24,4.8,20.71,2,5,6,7,3,7,5,0,7,3,1,3,0,1
66,3937,6368,13682,24,4.33,20.78,2,5,6,7,3,7,5,0,7,3,1,3,0,1
67,3954,6380,13645,24,4.7,20.84,2,5,6,7,3,7,5,0,7,3,1,3,0,1
68,3976,6384,13580,24,5.14,20.91,2,5,6,7,3,7,5,0,7,3,1,3,0,1
69,4013,6398,13563,24,5.35,20.93,2,5,6,7,3,7,5,0,7,3,1,3,0,1
70,4020,6413,13506,24,5.13,21.02,2,5,6,7,3,7,5,0,7,3,1,3,0,1
71,4059,6379,13512,24,5.56,21.11,2,5,6,7,3,7,5,0,7,3,1,3,0,1
72,4088,6340,13138,24,5.86,21.18,2,5,6,7,3,7,5,0,7,3,1,3,0,1
73,4131,6231,12280,24,5.97,21.24,0,0,6,3,3,0,0,3,1,6,4,3,6,1
74,4114,6107,11488,24,4.57,21.33,2,5,6,7,3,7,5,0,7,3,1,3,0,1
75,4101,5929,10536,25,4.76,21.41,2,5,6,7,3,7,5,0,7,3,1,3,0,1
76,4117,5836,10081,25,4.99,21.56,2,5,6,7,3,7,5,0,7,3,1,3,0,1
77,4191,5818,11181,24,5.31,21.65,2,5,6,7,3,7,5,0,7,3,1,3,0,1
78,4252,5801,12077,24,5.62,21.78,2,5,6,7,3,7,5,0,7,3,1,3,0,1
79,4307,5800,12951,24,5.79,21.91,2,5,6,7,3,7,5,0,7,3,1,3,0,1
80,4371,5793,13776,24,6.0,22.05,2,5,6,7,3,7,5,0,7,3,1,3,0,1
81,4419,5795,13705,24,6.28,22.19,2,5,6,7,3,7,5,0,7,3,1,3,0,1
82,4424,5805,13677,24,6.69,22.34,2,5,6,7,3,7,5,0,7,3,1,3,0,1
83,4468,5828,13588,24,6.89,22.44,2,5,6,7,3,7,5,0,7,3,1,3,0,1
84,4505,5826,13538,23,7.34,22.51,2,5,6,7,3,7,5,0,7,3,1,3,0,1
85,4545,5821,13497,23,6.41,22.56,2,5,6,7,3,7,5,0,7,3,1,3,0,1
86,4571,5801,13517,23,6.65,22.66,2,5,6,7,3,7,5,0,7,3,1,3,0,1
87,4604,5774,13519,23,6.92,22.75,2,5,6,7,3,7,5,0,7,3,1,3,0,1
88,4642,5718,13141,23,3.45,22.84,2,5,6,7,3,7,5,0,7,3,1,3,0,1
89,4692,5614,12268,23,3.52,22.91,2,5,6,7,3,7,5,0,7,3,1,3,0,1
90,4728,5514,11430,23,3.65,22.99,2,5,6,7,3,7,5,0,7,3,1,3,0,1
91,4708,5404,10476,23,3.7,23.09,2,5,6,7,3,7,5,0,7,3,1,3,0,1
92,4715,5312,9993,23,3.56,23.28,1,1,6,7,4,5,2,7,2,1,0,3,0,6
93,4765,5294,11144,23,3.78,23.46,1,1,6,7,4,5,2,7,2,1,0,3,0,6
94,4817,5254,12043,23,3.93,23.6,1,1,6,7,4,5,2,7,2,1,0,3,0,6
95,4874,5244,12963,22,4.12,23.69,1,1,6,7,4,5,2,7,2,1,0,3,0,6
96,4906,5247,13726,22,4.28,23.76,1,1,6,7,4,5,2,7,2,1,0,3,0,6
97,4923,5237,13690,22,4.33,23.86,1,1,6,7,4,5,2,7,2,1,0,3,0,6
98,4957,5228,13714,22,4.37,23.98,1,1,6,7,4,5,2,7,2,1,0,3,0,6
99,4990,5228,13681,22,4.54,24.13,1,1,6,7,4,5,2,7,2,1,0,3,0,6
100,4999,5223,13648,22,4.75,24.25,1,1,6,7,4,5,2,7,2,1,0,3,0,6
101,5031,5205,13623,22,4.84,24.35,1,1,6,7,4,5,2,7,2,1,0,3,0,6
102,5072,5185,13624,22,4.98,24.48,1,1,6,7,4,5,2,7,2,1,0,3,0,6
103,5122,5169,13613,21,5.12,24.6,1,1,6,7,4,5,2,7,2,1,0,3,0,6
104,5164,5118,13309,21,5.24,24.65,1,1,6,7,4,5,2,7,2,1,0,3,0,6
105,5158,5023,12461,21,5.41,24.77,1,1,6,7,4,5,2,7,2,1,0,3,0,6
106,5148,4926,11640,21,5.59,24.87,1,1,6,7,4,5,2,7,2,1,0,3,0,6
107,5084,4822,10679,21,5.48,24.94,1,1,6,7,4,5,2,7,2,1,0,3,0,6
108,5106,4753,10182,21,5.82,25.05,1,1,6,7,4,5,2,7,2,1,0,3,0,6
109,5127,4682,11332,21,6.4,25.15,1,1,6,7,4,5,2,7,2,1,0,3,0,6
110,5161,4668,12264,21,6.6,25.22,1,1,6,7,4,5,2,7,2,1,0,3,0,6
111,5170,4700,13119,21,6.73,25.32,1,1,6,7,4,5,2,7,2,1,0,3,0,6
112,5182,4723,13961,21,6.92,25.36,1,1,6,7,4,5,2,7,2,1,0,3,0,6
113,5199,4735,13948,20,7.47,25.45,1,1,6,7,4,5,2,7,2,1,0,3,0,6
114,5213,4715,13947,20,7.82,25.54,1,1,6,7,4,5,2,7,2,1,0,3,0,6
115,5213,4698,13937,20,8.23,25.66,1,1,6,7,4,5,2,7,2,1,0,3,0,6
116,5215,4695,13907,20,8.5,25.72,1,1,6,7,4,5,2,7,2,1,0,3,0,6
117,5195,4717,13900,20,8.6,25.81,1,1,6,7,4,5,2,7,2,1,0,3,0,6
118,5164,4700,13878,20,9.25,25.93,1,1,6,7,4,5,2,7,2,1,0,3,0,6
119,5151,4687,13875,20,9.5,25.99,1,1,6,7,4,5,2,7,2,1,0,3,0,6
120,5139,4636,13569,20,9.49,26.09,1,1,6,7,4,5,2,7,2,1,0,3,0,6
120,5139,4636,13569,20,9.49,26.09,1,1,6,7,4,5,2,7,2,1,0,3,0,6
120,5139,4636,13569,20,9.49,26.09,1,1,6,7,4,5,2,7,2,1,0,3,0,6
120,5139,4636,13569,20,9.49,26.09,1,1,6,7,4,5,2,7,2,1,0,3,0,6
120,5139,4636,13569,20,9.49,26.09,1,1,6,7,4,5,2,7,2,1,0,3,0,6
120,5139,4636,13569,20,9.49,26.09,1,1,6,7,4,5,2,7,2,1,0,3,0,6
120,5139,4636,13621,20,9.51,26.11,1,1,6,7,4,5,2,7,2,1,0,3,0,6
121,5133,4533,12716,20,9.48,26.21,1,1,6,7,4,5,2,7,2,1,0,3,0,6
122,5111,4437,11925,20,9.48,26.27,1,1,6,7,4,5,2,7,2,1,0,3,0,6
